word	TextCount	TextLength
P?v	1	3
pava	6	4
pav?	3	4
P?VA	1	4
p?va	7	4
P?v?	5	4
p?v?	19	4
pavacakata?	1	11
p?vacana?	9	9
p?vacane	43	8
pavaccat?	2	9
pavacchante	2	11
pavacchasi	2	10
pavacchati	2	10
pavaccheti	1	10
pavad?	1	6
pav?d?	5	6
p?vada	16	6
p?vad?	5	6
pav?dadassit?ni	1	15
pavada?	1	7
pav?danissit?ni	1	15
pavadanti	12	9
p?vad?si	1	8
pav?dassit?ni	1	13
pavadata	1	8
pavadata?	3	9
p?vadati	6	8
p?vadatu	3	8
pavadda	1	7
pava??ati	1	9
pava??esi	1	9
pava??ha	1	8
pavaddhak?y?	1	12
pavaddhak?ya?	2	13
pavaddhak?ye	2	12
pavaddhak?yo	3	12
pava??hak?yo	1	12
pava??hana	1	10
pavaddhan?	2	10
pavaddhano	1	10
pava??hant?	1	11
pavaddhant?ni	1	13
pava??hanti	17	11
pava??hatha	1	11
pavaddhati	2	10
pava??hati	53	10
pava??hat?	4	10
pav???hati	1	10
pava??hat?ti	5	12
pavaddhayam?no	1	14
pavaddhenti	2	11
pava??hento	1	11
pavaddhesi	1	10
pavaddhes?ti	1	12
pavaddhet?ti	1	12
pava??heyya	1	11
pava??hissati	1	13
pava??hitv?	1	11
pav?dena	1	8
pavadesi	1	8
pava?ha	6	7
pava?hak?yo	1	11
p?vadi	3	6
pavadiss?mi	1	11
pavadissanti	1	12
pav?dita?	1	9
p?vad?ti	1	8
pav?diyanti	3	11
pav?diyant?	1	11
Pav?diy?se	2	10
pav?diy?se	5	10
p?vaduca	1	8
pavaggo	1	7
pav?hana?	1	9
pav?haya	1	8
pav?hay?	1	8
pav?h?ya	1	8
pav?hayi?	1	9
pav?hehi	1	8
pav?hemi	5	8
pav?hente	1	9
pav?hent?	1	9
pav?hesi	1	8
pav?hess?m?ti	2	13
pav?hesu?	1	9
pav?heti	2	8
pav?het?ti	1	10
pav?hetu?	4	9
pav?hetun	2	9
pav?hetv?	14	9
pav?heyya	12	9
pavahi?su	1	9
pavahissati	1	11
pav?hitatt?	1	11
pav?hiya	1	8
pavait?l?ya	2	11
pavaj	1	5
pavajam?n?nam	1	13
pavajam?n?na?	2	13
pavajja	1	7
pavajjam?n?su	1	13
pavajjanti	3	10
pavajjant?ti	1	12
pavajjantu	1	10
pavajjant?	1	10
pavajjare	5	9
pavajjayi?su	1	12
pavajjen	1	8
pavajji?su	2	10
pavajji?s?	2	10
p?vaka?	9	7
p?vakañca	1	9
pavakasanti	1	11
p?vake	1	6
pavakkh?mi	17	10
Pavakkh?m?	1	10
pavakkhanti	1	11
pavakkhati	1	10
pavakkhat?ti	2	12
pavakkhissa?	1	12
p?vako	16	6
pav?la	1	6
pav??a	2	6
pav???	1	6
p?va??	3	6
P?v?la	1	6
pav??akama??alu?	1	16
pav?la?	4	7
Pav??a?	1	7
pav??a?	9	7
p?v?lamay?	1	10
pav??a?kurasadis?hi	1	19
pav?lan	1	7
p?valañca?	1	10
p?v??anippho?an?ya	2	18
pav??arattakambalasadisa?	1	25
pav??ass	1	8
p?va??su	3	8
pav?latthambhesu	1	16
pav??ava??a	1	11
pav?lava??a?	2	12
pav??ava??a?	3	12
pava?h?	1	7
pav??h?	3	7
pav??ho	4	7
P?v?li	1	6
pav??o	1	6
pav??ussanno	1	12
pava?	1	5
P?va?	5	5
pavame	1	6
P?vañ	2	5
pavana	1	6
Pavan?	2	6
pavan?	13	6
pav?n?	1	6
pavanac?rako	1	12
pavanac?riko	1	12
pavanagato	2	10
pavanaggena	3	11
Pavana?	1	7
pavana?	9	7
pavananto	1	9
pavanasmi	1	9
pavanasmi?	3	10
Pavan?to	1	8
Pavane	4	6
pavane	37	6
pavanti	6	7
pavapa?	1	7
pavapanti	2	9
pavapi	1	6
pavappade	1	9
pavappanti	1	10
pavara	4	6
Pavar?	1	6
pavar?	16	6
pavarad?pa?	1	11
pavaralakkha?a?	1	15
pavaram	2	7
pavara?	41	7
p?v?ra?	1	7
pavarama?iku??ala?	1	18
pavara?pu	1	9
pavaran	9	7
pav?ra?	2	7
p?v?ran	1	7
pav?ra?a	1	8
Pav?ra??	2	8
pav?ra??	67	8
pav?ra??d?nena	1	14
pav?ra??h?rakassa	1	17
pav?ra??h?rako	2	14
pav?ranakamma?	1	14
pav?ra?akamma?	4	14
pav?ra?akamm?ni	1	15
pav?ra?akamm?n?ti	1	17
pav?ra??kammassa	3	16
pav?ra?akkhandhaka?	1	19
pav?ra?a?	71	9
pav?ra?añ	1	9
pav?ra??sa?gaha?	3	16
pav?ra??sa?gahassa	1	18
pav?ra??sa?gahe	1	15
pav?ra??sa?gaho	2	15
pav?ra???hapana?	1	16
pav?ra??ya	72	10
pav?ra?e	1	8
pavarapaññ?	2	11
pavar?sane	1	10
pavaravaggo	1	11
pav?rayam?nassa	1	15
pav?rayam?nesu	3	14
pav?rayam?no	4	12
pav?ray?mi	1	10
pav?raye	1	8
pav?rayi	2	8
pav?rayi?	1	9
pavare	8	6
pav?reh?ti	4	10
pav?rem?	1	8
pav?remi	9	8
pav?rem?ti	3	10
pav?rent?pa??	1	13
pav?rentassa	1	12
pav?renti	17	9
pav?rent?	1	9
pav?rent?ti	2	11
pav?rentiy?	1	11
pav?rentiyo	3	11
pav?rento	2	9
pav?resi	7	8
pav?res?ti	1	10
pav?ress?ma	4	11
pav?ress?m?	2	11
pav?ress?mi	2	11
pav?ress?m?ti	1	13
pav?ressanti	3	12
pav?ressant?ti	1	14
pav?ressasi	1	11
pav?ressati	10	11
pav?ressat?ti	3	13
pav?resu?	2	9
pav?retabba?	63	12
pav?retabban	11	12
pav?reth?	2	9
Pav?reti	1	8
pav?reti	16	8
pav?ret?ti	4	10
pav?retu?	24	9
pav?retun	10	9
pav?retv?	20	9
pav?reyya	18	9
pav?reyy?	15	9
pav?reyy?m?	4	11
pav?reyyu?	7	10
P?v?rikambavana?	2	16
P?varikambavane	1	15
P?v?rikambavane	10	15
p?v?rikassa	4	11
P?v?rike	1	8
pav?rita	3	8
pav?rit?	23	8
pav?ritak?lato	1	14
pav?rita?	7	9
pav?ritamatte	7	13
pav?rit?nam	2	11
pav?rit?na?	35	11
pav?rit?pi	1	10
pav?ritasaññ?	2	13
pav?rit?supav?rit?	1	18
pav?rit?ya	1	10
pav?rite	4	8
pav?ritena	11	10
pav?rito	25	8
pav?riyam?ne	16	12
pavaro	83	6
p?v?ro	3	6
Pav?s?	2	6
pav?s?	2	6
pavasa?	7	7
pav?sa?	10	7
pav?san	1	7
pavasanti	5	9
pavasate	1	8
pavasati	1	8
pavasato	1	8
pav?sato	1	8
p?v?si	1	6
pavassa	14	7
pavassa?	1	8
pavassana	1	9
pavassante	2	10
pavassanti	3	10
pavassatha	2	10
pavassati	8	9
pavassato	1	9
pavassetv?	1	10
pavassi	1	7
p?vassi	5	7
pavassissati	3	12
pavassissat?ti	1	14
pavassittha	2	11
pavassiyam?ne	1	13
pavat	2	5
p?va??	1	6
pav?ta?	3	7
pavatassagg?	1	12
pavati	1	6
pav?ti	4	6
pav?t?	1	6
pavat?ti	1	8
pav?t?ti	1	8
pavatta	11	7
Pavatt?	1	7
pavatt?	36	7
pava??a	1	7
pavattabhojan?	1	14
pavatt?ddat?ya	1	14
pavattahatthap?dapar?m?s?	1	25
pavattahetu	1	11
pava??ak?ya?	1	12
pava??ak?yan	1	12
pavattak?ye	1	11
pava??ak?yo	2	11
pavattak??it?ni	1	15
pavattako	2	9
Pavatta?	1	8
pavatta?	82	8
pava??a?	2	8
pavattama?sa?	5	13
pavattama?san	1	13
pavattam?n?	1	11
pava??am?n?	3	11
pavattam?nam	3	12
pavattam?na?	6	12
pavattam?namhi	1	14
pavattam?n?ya	1	13
pavattam?ne	32	11
pavattam?nesu	2	13
pavattam?no	9	11
pava??am?no	1	11
pavatta?pa	1	10
pavattañ	4	8
pavattana	1	9
pavattanak?ra?a?	1	16
pavattanalobho	1	14
pavattana?	2	10
pavatt?na?	1	10
pavattanasadda?	1	15
pavattanasamattha?	1	18
pavattanavaggo	1	14
pavattan?	7	9
pavattant?	1	10
pava??ant?	2	10
pava??ant?ni	1	12
pavattantesu	1	12
pavattanti	32	10
pavattant?	1	10
pavattanto	1	10
pavattapadav?tih?ra?	1	20
pavattapa??upann?ha?	1	20
pavattapa??upa???ni	1	19
pavattapa??upatt?ha?	1	20
pavattapariy?d?na?	3	18
pavattapariy?d?ne	4	17
pavattapa?i	1	11
pavattapa?ivedho	1	16
pavatt?peh?ti	1	13
pavatt?peti	1	11
pavattaphala	7	12
pavattaphalabhojan?	2	19
pavattaphalabhojano	3	19
pavattaphalabhoji	1	17
pavattaphalabhoj?	10	17
pavattaphalabhuñjitv?	1	21
pavattaphalam	3	13
pavattaphala?	1	13
pavatt?ra?	5	10
pavatt?ro	13	9
pavattasaddo	1	12
pavattasampah?ra?	1	17
pavattasantat?dhipateyyapariv?ra?	6	33
pavattasi	1	9
pavattas?sañ	2	12
pavattassa	1	10
pavattass?nubh?vena	1	19
pavattat	1	8
pavattatha	4	10
pavattati	83	9
pavattat?	4	9
pavattat?ti	91	11
pavattato	2	9
pavatta??hiti	4	13
Pavattatu	3	9
pavattatu	2	9
pavattavaradhammacakko	4	22
pavattaviggahav?pasamanattha?	1	29
pavattaya	2	9
pavatt?ya	3	9
pavattayam?no	5	13
pava??ayam?no	1	13
pavattayassas?	1	14
pavattayi	16	9
pavattay?	1	9
pavattayi?	4	10
pavattayi?su	10	12
pava??ayiss?m?ti	1	16
pavattay?ti	1	11
pavattayu?	5	10
Pavatte	2	7
pavatte	355	7
pavattehi	1	9
pavatteh?ti	1	11
pavattena	1	9
pavattent?	1	10
pavattenti	2	10
pavattent?	1	10
pava??enti	2	10
pavattento	5	10
pava??ento	4	10
pavattesi	35	9
pava??esi	6	9
pavattesi?	2	10
pavattes?ti	1	11
pava??esiti	1	11
pavattess?ma	1	12
pavattess?mi	1	12
pavattess?m?ti	1	14
pavattessanti	1	13
pavattessati	1	12
pava??essat?ti	4	14
pavattesu?	2	10
pavattetha	1	10
pavatteti	90	9
pavattet?	11	9
pavattet?ti	79	11
pava??et?ti	1	11
pavattetu?	6	10
pava??etu?	1	10
pavattetv?	18	10
pava??etv?	3	10
pavatteyya	1	10
pavatteyy?th?	2	13
pava??ha?	1	9
pava??hi	1	8
pavatthik?se	1	12
pavatti	30	7
pavatt?	1	7
pavattik?	1	9
pavattikath?	1	12
pava??ik?ya	1	11
pavatti?	149	8
pavatti?su	12	10
pavattini	2	9
pavattin?	7	9
pavattini?	7	10
pavattin?ti	2	11
pavattiniy?	18	11
pavattino	6	9
Pavattipa?isandhi	1	17
pavattipa?isandhi	3	17
pavattissanti	1	13
pavattissati	1	12
pavattissat?ti	2	14
pavattita	1	9
pavattit?	1	9
pavattitabh?vo	1	14
pavattitakilesa?	1	16
pavattitam	1	10
Pavattita?	2	10
pavattita?	39	10
pavattitan	2	10
pava??itan	1	10
pavattit?na?	1	12
pavattitavac?sucarit?nubh?vena	1	30
Pavattite	1	9
pavattite	3	9
pavatt?ti	6	9
pavattito	2	9
pava??ito	2	9
pavattittha	1	11
pavattitv?	1	10
pava??itv?	2	10
Pavattiv?ra?	1	12
PAVATTIV?RO	2	11
pavattiy?	30	9
pavattiya?	1	10
pava??iyam?ne	1	13
pavatt?yam?nesu	1	15
pavattiyo	1	9
pavatto	4	7
pavatv?	1	7
P?v?y	1	5
P?v?ya	3	6
P?v?ya?	19	7
pav?yanta?	1	10
pav?yanti	8	9
pav?yare	1	8
pav?yasi	1	8
pav?yati	12	8
pav?yat?	1	8
pavayha	14	7
pave	1	4
pavecchante	4	11
pavecchanti	5	11
pavecchant?ti	1	13
pavecchasi	4	10
pavecchati	6	10
pavecche	6	8
pavecchi?su	1	11
pavecenti	1	9
paved	1	5
pavedaya	6	8
paveday?	5	8
pavedaya?	1	9
pavedayanti	4	11
pavedayant?ti	1	13
pavedaye	4	8
pavedayi	2	8
pavedayi?	3	9
pavedayin	2	9
pavedayu?	2	9
pavedehi	1	8
pavedem?ti	2	10
pavedemi	13	8
pavedem?ti	5	10
pavedenti	11	9
pavedent?	16	9
pavedent?ti	28	11
pavedento	2	9
pavedesi	14	8
pavedesi?	3	9
pavedes?ti	6	10
pavedessati	1	11
pavedetha	1	9
pavedeth?	1	9
pavedeti	45	8
pavedet?ti	2	10
pavedetv?	5	9
pavedeyy?si	1	11
pavedeyyu?	3	10
pavedeyyun	1	10
pavedha	1	7
pavedh?	1	7
pavedham?n?	3	11
pavedham?naka?	1	14
pavedham?nam	1	12
pavedham?na?	8	12
pavedham?ne	1	11
Pavedham?no	1	11
pavedham?no	1	11
pavedh?mi	1	9
pavedhanti	3	10
pavedhant?	1	10
pavedhant?ti	1	12
pavedhati	12	9
pavedhat?	2	9
pavedhat?ti	1	11
pavedhayi	1	9
pavedhe	2	7
pavedhenti	6	10
pavedhent?	1	10
pavedhetv?	1	10
pavedheyya	3	10
pavedhita?	5	10
pavedhito	2	9
pavedhitv?	1	10
pavedi	3	6
pavediss?mi	1	11
pavedita	1	8
pavedit?	5	8
pavedita?	5	9
paveditamhi	1	11
Paveditan	1	9
paveditan	5	9
pavedit?ni	17	10
pavedit?n?ti	7	12
paveditata?	1	11
pavedito	1	8
paveditv?	1	9
pavediy?mi	1	10
pavekkh?ma	1	10
pavekkh?mi	3	10
pavekkh?m?	1	10
pavekkh?m?ti	10	12
pavekkhati	1	10
p?vekkhi	7	8
P?vekkh?ti	1	10
p?vekkh?ti	1	10
paveliyam?nena	1	14
paveni	4	6
pave?i	3	6
pave??	1	6
pave?i?gatam	1	12
pave?i?gat?na?	1	14
pave?idhammam	1	13
pave?idhamma?	2	13
pave?idhamme	1	12
pave?idhammo	2	12
pave?ikusal?na?	1	15
pave?i?	2	7
pave?ip?lak?	2	12
pavenirajja?	1	12
pave?isa?kh?tassa	1	17
pave??ti	2	8
pave?iya	1	8
pave?iy?	6	8
paveniyo	2	8
pave?iyo	2	8
pavesa?	1	7
pavesana?	31	9
pavesanan	1	9
pavesanavasena	1	14
pavesan?vasena	1	14
pavesane	2	8
pavesanta?	1	10
pavesantassa	5	12
pavesanti	1	9
paves?pesi	3	10
paves?pet?ti	1	12
paves?petv?	2	11
pavesati	1	8
pavesayam?n?	1	12
pavesayi	3	8
pavesent?	1	9
pavesenta?	1	10
pavesentassa	11	12
pavesenti	4	9
pavesento	7	9
pavesent?	1	9
pavesesi	21	8
pavesesi?	1	9
pavesesit?na?	1	13
pavesessati	2	11
pavesesu?	1	9
paveset?	7	8
pavesetabb?	1	11
pavesetha	1	9
paveseth?	1	9
paveseti	11	8
paveset?ti	1	10
pavesetu?	2	9
pavesetv?	55	9
paveseyya	4	9
paveseyy?	3	9
paveseyy?ti	1	11
pavesi	1	6
pavesitabh?va?	1	14
pavesita?	1	9
pavesitamatt?	1	13
pavesitaup?ya?	1	14
pavesite	1	8
pavesitv?na	1	11
pavesiyam?ne	1	12
pavessante	1	10
pavetha	1	7
pave?henti	1	10
pave?hesi	1	9
Paveyyak?	1	9
P?veyyak?	11	9
P?veyyak?nam	1	12
P?veyyak?na?	3	12
P?veyyake	2	9
P?veyyako	1	9
Pavi	1	4
pavi	4	4
pavibhaji	5	9
pavibhaj?	1	9
pavibhajja	2	10
pavibhajja?	2	11
pavicanato	1	10
pavicaranato	2	12
pavicaranto	1	11
pavicarati	13	10
pavicarato	12	10
pavicar?ti	1	10
pavicayabahulo	3	14
pavicaya?	2	9
pavicayamaggo	1	13
pavicayama??a?	1	14
pavicayama??o	3	13
pavicaya??hena	4	14
pavicaya??ho	3	12
pavicayavimutti	1	15
pavicayavir?go	1	14
pavicayo	32	8
paviceyya	3	9
pavicina?	1	9
pavicinanto	8	11
pavicinati	13	10
pavicin?ti	3	10
pavicinato	12	10
pavicinitv?	4	11
paviciti	2	8
pavic?ti	1	8
pavicittehi	1	11
pavida?sayi	1	11
pavida?say?ti	2	13
pavida?seti	1	11
paviddhagocare	3	14
paviddhassa	1	11
paviddh?ya	2	10
pavijjanti	1	10
pavijjheyya	1	11
pavijjhi	8	8
pavijjhi?su	1	11
pavijjhitabb?	1	13
pavika?	1	7
pavikatthita?	3	13
paviloketv?	1	11
pavindagocare	1	13
pavineko	1	8
pavineyya	2	9
pavinodayitv?	1	13
pavirato	1	8
pavis	3	5
pav?s	1	5
Pavisa	5	6
pavisa	17	6
pavis?	8	6
pav?s?hi	1	8
pavisa?	1	7
pavis?m	1	7
pavis?m?	1	8
pavisam?n?	1	10
pavisam?no	1	10
pavis?mi	10	8
pavisanadivase	2	14
pavisanadv?ra?	1	14
pavisanak?le	3	12
pav?sana?	1	9
pavisana??h?na?	2	15
pavisanavel?yam	1	15
pavisaneva	2	10
pavisant?	4	9
pavisantaka?	1	12
pavisantam	1	10
pavisanta?	14	10
pavisantañ	1	10
pavisant?nañ	1	12
pavisantass	1	11
pavisantassa	5	12
pavisante	8	9
pavisantena	7	11
pavisanten?pi	1	13
pavisantesu	3	11
pavisanti	56	9
pavisant?	3	9
pav?santi	3	9
pavisanti?	3	10
pavisant?ti	6	11
pavisantiy?	3	11
pavisanto	41	9
pavisantu	1	9
pavisant?	1	9
pavisasati	1	10
pavisasi	2	8
pav?sasi	1	8
pavisas?ti	5	10
pavisat	1	7
pavisateva	1	10
pavisatha	3	9
pavisati	86	8
pavisat?	1	8
pav?sati	1	8
p?visati	2	8
pavisato	2	8
pavisatu	7	8
pavisat?	7	8
pav?satu	2	8
pavise	4	6
pavisenti	1	9
pavisento	1	9
paviseten?	2	10
pavisetv?	1	9
pav?setv?	4	9
paviseyya	31	9
paviseyy?	4	9
paviseyya?	1	10
paviseyyan	2	10
paviseyy?s?ti	1	13
paviseyyu?	3	10
paviseyyun	1	10
pavisi	4	6
pavis?	1	6
p?visi	357	6
p?vis?	18	6
p?v?si	15	6
pavisi?	1	7
p?visim	3	7
p?visi?	42	7
pavisimha	2	9
pavisimh?	3	9
p?visimha	3	9
p?visimh?	2	9
pavisimsu	1	9
pavisi?su	51	9
p?visi?su	15	9
p?visisatt	1	10
pavisiss?m?	8	11
pavisiss?m?ti	2	13
pavisiss?mi	10	11
pavisiss?m?ti	12	13
pavisissanti	7	12
pavisissant?ti	1	14
pavisissasi	1	11
pavisissati	2	11
pavisissat?ti	4	13
pav?sisu	1	8
pavisitabb?	3	11
pavisitabbam	1	12
pavisitabba?	14	12
p?visitabba?	1	12
pavisitabbo	14	11
pavis?ti	1	8
p?vis?ti	4	8
pavisitth?	1	10
pavisitu	1	8
pavisitukamo	1	12
pavisituk?mo	8	12
pavisitu?	43	9
pav?situ?	1	9
pavisitun	7	9
pavisitva	1	9
Pavisitv?	3	9
pavisitv?	538	9
pav?sitv?	2	9
p?visitv?	1	9
p?v?sitv?	1	9
pavisitv?na	1	11
pavisoten?	1	10
pavissa	5	7
paviss?	2	7
Pavissa?	1	8
paviss?mi	3	9
paviss?miti	1	11
pavissan	1	8
pavissanti	2	10
pavissasi	1	9
pavissati	1	9
pavissi	2	7
p?visu?	1	7
p?visun	1	7
Pavitakkam	1	10
pavitakkam	5	10
pavi?ha	1	7
pavi?h?	1	7
pavi?haka??ako	1	14
pavi?hakassa	1	12
pavi?hako	6	9
pavi?ha?	1	8
pavi?hasadiso	1	13
pavi?hassa	1	10
pavi?hatin	1	10
pavi?h?ya	1	9
pavi?he	1	7
pavi?hena	1	9
pavi?ho	2	7
paviti	1	6
pavito	1	6
pavitteti	1	9
pavitth	1	7
pavi??ha	5	8
pavi??h?	19	8
pavi??habh?vam	1	14
pavi??habh?va?	5	14
pavi??hacoravatthu?	1	19
pavi??hadv?ra?	1	14
pavi??hadv?ren	1	14
pavi??hagocare	2	14
pavitthajitv?	1	13
pavi??hak?lato	1	14
pavi??hak?le	6	12
pavi??hak?lo	1	12
pavi??hak??ae?ako	1	17
pavi??haka??ako	1	15
pavi??hak?ra?añ	1	15
pavi??hake	1	10
pavi??hakkha?e	1	14
pavi??ham	1	9
pavi??ha?	30	9
pavi??hamaccha?	1	15
pavi??hamaggen	1	14
pavi??hamanusse	1	15
pavi??hamanussesu	1	17
pavi??hamatt?	1	13
pavi??hamatte	2	13
pavi??hamh?ti	3	13
pavi??han	3	9
pavi??h?na?	1	11
pavi??hapavi??h?na?	1	19
pavi??hapavi??ha??h?nam	1	23
pavitth?retv?	2	13
pavittharitv?	1	13
pavi??hasadiso	1	14
pavi??hase??hidh?taro	1	21
pavi??hassa	12	11
pavi??ha??h?na?	1	15
pavi??havel?yam	1	15
pavi??havisap?tasallato	1	23
pavi??h?ya	8	10
pavi??he	11	8
pavi??hena	2	10
pavi??hesu	1	10
Pavi??ho	2	8
pavi??ho	144	8
pavitti?	1	8
pavivatta	1	9
pavivedayit?ni	1	14
pavivek?	8	8
pavivek?dhimutto	10	16
pavivekagate	2	12
pavivekakath?	10	13
pavivekakatham	1	14
pavivekakatha?	1	14
pavivekakathañ	3	14
pavivekakkhama?	1	15
Pavivekam	1	9
pavivekam	1	9
Paviveka?	1	9
paviveka?	24	9
pavivekañ	6	9
pavivek?na?	2	11
pavivek?ni	3	10
Pavivek?r?m?	1	12
pavivek?r?ma?	1	13
pavivek?r?m?na?	1	15
Pavivek?r?massa	1	15
Pavivek?r?mo	1	12
pavivek?r?mo	1	12
Pavivekarasam	1	13
Pavivekarasa?	1	13
pavivekarasa?	2	13
pavivekarasan	1	13
pavivekarat?	1	12
pavivekarata?	1	13
pavivekarat?na?	1	15
pavivekarati?	1	13
pavivekarato	2	12
pavivekassa	11	11
pavivekasukha?	7	14
pavivekasukhassa	20	16
pavivekavasena	1	14
pavivek?vudha?	1	14
pavivek?ya	19	10
pavivekaya?	1	11
paviveke	39	8
pavivekiya?	3	11
Paviveko	1	8
paviveko	6	8
pavivitta	1	9
pavivitt?	4	9
pavivitta?	11	10
pavivittas	1	10
pavivittasmi?	2	13
pavivittassa	35	12
Pavivittass?ya?	1	15
pavivittass?ya?	3	15
Pavivittehi	1	11
pavivittehi	2	11
Pavivitto	3	9
pavivitto	32	9
pavivi??o	1	9
paviyitumasakkonto	1	18
pavucc	1	6
pavuccanti	8	10
pavuccare	3	9
pavuccat?ti	1	11
pavuccate	18	9
pavuccati	112	9
Pavuccat?	1	9
pavuccat?	14	9
pavuccat?ti	22	11
pavuccato	2	9
pavu??hati	1	10
pavudh?	1	7
p?vuma?	1	7
p?vura?a?	2	9
p?vusa	1	6
p?vus?	8	6
p?vusak?lamegho	1	15
p?vusak?le	2	10
p?vusa?	1	7
p?vusamhi	1	9
p?vusan	1	7
p?vusasitt	1	10
p?vusasittak?nane	1	17
p?vuse	3	6
p?vusena	1	8
p?vusicitt	1	10
p?vuso	2	6
p?vussakamegho	1	14
p?vussakena	4	11
p?vussako	1	9
p?vussikena	1	11
pavu??	1	6
pavu?he	1	7
pavu?hu?	1	8
pavutt?	11	7
pavutta?	17	8
pavuttan	2	8
pavutt?ni	1	9
pavutte	2	7
Pavuttha	1	8
Pavuttha?	1	9
pavuttha?	1	9
pavutthan	1	9
pavutthanta?	1	12
pavutthapatik?	2	14
pavu??hito	1	10
pavuttho	2	8
pavutto	4	7
pavuyhi?su	1	10
pavyadhit?	1	10
pavyadhitassa	1	13
pavyadhito	2	10
pavy?haran	1	10
pavyathit?	1	10
pavyathito	1	10
pay	52	3
pay?	3	4
p?ya	3	4
p?y?	1	4
P?y?g?	1	6
Pay?gañ	1	7
Pay?gapati??h?na?	1	17
Pay?gapati??h?ne	1	16
Pay?gasmim	1	10
Pay?gasmin	1	10
Pay?gatitthe	1	12
pay?gatitthe	1	12
Pay?go	1	6
pay?ka	1	6
pay?kasmi?	1	10
pay?kasmin	1	10
p?yalantu	1	9
p?yam	2	5
p?ya?	35	5
p?yam?n?	2	8
p?yam?nam	2	9
p?yam?na?	5	9
p?yam?n?ya	11	10
p?yam?no	1	8
p?ya?g	1	6
p?y?mi	3	6
p?y?m?ti	1	8
p?ya?su	1	7
paya?sveva	1	10
payan	1	5
payañ	1	5
p?yan	1	5
p?yanatth?ya	1	12
payañcati	1	9
p?yant?	1	7
p?yanti	1	7
p?yant?	2	7
p?yanti?	5	8
p?yantisaññ?	1	12
p?yantiy?	2	9
p?y?pesi	3	8
p?y?pesu?	2	9
p?y?petha	1	9
p?y?peth?ti	1	11
P?y?s	1	5
p?y?sa	2	6
P?y?sad?yaka	2	12
P?y?sad?yakattherassa	1	21
P?y?sad?yako	1	12
p?yasam	2	7
p?yasa?	3	7
p?y?sam	5	7
p?y?sa?	28	7
p?y?san	2	7
p?yasanti	1	9
p?y?sap??i	1	10
p?y?sapap?tam	1	13
p?y?sassa	3	9
p?y?se	3	6
p?yasena	1	8
p?y?sena	2	8
Pay?si	1	6
pay?si	1	6
p?yasi	1	6
P?Y?SI	23	6
P?y?si	36	6
p?y?si	86	6
P?y?s?	2	6
p?y?si?	1	7
p?y?sirathe	1	11
P?y?sissa	4	9
p?y?s?ti	1	8
P?Y?SIVAGGA	1	11
P?y?sivagga	5	11
P?Y?SIVAGGO	1	11
P?y?sivim?na?	1	13
P?y?sivim?navatthu	1	18
p?yasm?	6	7
p?yasmato	1	9
payaso	1	6
p?y?so	5	6
payassa	2	7
payass?dh?ranato	1	16
p?yasseta?	1	10
pay?t?	1	6
p?y?t?	1	6
payata?	2	7
pay?t?na?	7	9
pay?t?nan	1	9
payatap??i	5	10
payatap???	18	10
payatap??in?	1	12
payatap??in?ti	1	14
pay?tasmi?	1	10
payatatto	2	9
paya?hayam?no	1	13
p?y?ti	2	6
payato	6	6
pay?to	3	6
p?y?to	2	6
pay?tum	1	7
p?yaye	1	6
paye	1	4
p?ye	1	4
p?yehi	2	6
p?yeh?ti	2	8
p?yemi	1	6
p?yem?ti	1	8
p?yena	1	6
p?yenti	4	7
p?yent?	1	7
p?yent?ti	1	9
p?yento	4	7
p?yesi	9	6
p?yes?ti	1	8
p?yesu	1	6
p?yesu?	5	7
p?yesuñ	1	7
payeta	1	6
p?yetha	2	7
p?yeth?	3	7
p?yeti	2	6
p?yetun	4	7
p?yetv?	26	7
p?yeyya	1	7
payi	3	4
p?y?	1	4
payi?su	1	7
p?yi?su	7	7
p?yi?s?	1	7
p?yin	1	5
p?yina?	2	7
payir	1	5
payiru	1	6
payirud?ha?su	1	13
payirud?hasi	1	12
payirud?h?si	5	12
payirud?hitv?	1	13
payirup	2	7
payir?p	5	7
pay?r?p	1	7
payirup?	1	8
payir?panti	1	11
payirup?s?ma	1	12
payirup?sam?n?	1	14
payirup?sam?no	4	14
payirup?s?mi	4	12
payirup?san?	2	12
payir?p?san?	2	12
payirup?sanam	1	13
Payir?p?sanam	1	13
payirup?san?ya	5	14
Payir?p?san?ya	3	14
payir?p?san?ya	1	14
payirup?san?y?ti	4	16
payirup?santa?	1	14
payirup?sant?na?	1	16
payirup?sante	1	13
payirup?santena	1	15
payirup?santi	28	13
payirup?sant?	1	13
payir?p?santi	6	13
payirup?sant?ti	1	15
payir?p?sant?ti	1	15
payirup?santo	2	13
payir?p?santo	1	13
payirup?sassu	1	13
payirup?sass?ti	1	15
payirup?sata?	1	13
payirup?satha	1	13
payirup?sati	32	12
payir?p?sati	6	12
payirup?sat?ti	1	14
payirup?sato	17	12
payirup?satu	8	12
payirup?sat?	1	12
payir?p?sat?ti	1	14
payirup?saya	2	12
payir?p?se	1	10
payirupasenti	1	13
payir?pasetv?	1	13
payirup?seyya	17	13
payirup?seyy?	1	13
payir?p?seyya	3	13
payirup?seyya?	2	14
payirup?seyy?ma	2	15
payirup?seyy?m?	1	15
payirup?seyy?m?ti	1	17
payirup?seyyan	2	14
payir?p?seyyanti	1	16
payirup?seyy?si	1	15
payirup?si?	3	11
payirup?si?su	6	13
payirup?sissa?	8	14
